node_id,canonical_name,type,admin_level,aliases,normalized_key,numeric_value,unit,value_kind,review_status
ARCH_000115,Sân sau Nhà 5D Hàm Long,Architecture,,,san_sau_nha_5d_ham_long,,,,approved
ARCH_000116,Bếp Nhà 5D Hàm Long,Architecture,,,bep_nha_5d_ham_long,,,,approved
ARCH_000117,Nhà vệ sinh Nhà 5D Hàm Long,Architecture,,,nha_ve_sinh_nha_5d_ham_long,,,,approved
HOBJ_000031,Bộ tràng kỷ phục chế tại 5D Hàm Long,HeritageObject,,,bo_trang_ky_phuc_che_tai_5d_ham_long,,,,approved
HOBJ_000032,Bộ ấm tích phục chế tại 5D Hàm Long,HeritageObject,,,bo_am_tich_phuc_che_tai_5d_ham_long,,,,approved
HOBJ_000033,Nhóm bốn ghế đẩu phục chế tại 5D Hàm Long,HeritageObject,,,nhom_bon_ghe_dau_phuc_che_tai_5d_ham_long,,,,approved
HOBJ_000034,Giường gỗ phục chế tại 5D Hàm Long,HeritageObject,,,giuong_go_phuc_che_tai_5d_ham_long,,,,approved
HOBJ_000035,Nhóm hai hòm gỗ phục chế tại 5D Hàm Long,HeritageObject,,,nhom_hai_hom_go_phuc_che_tai_5d_ham_long,,,,approved
HOBJ_000036,Nhóm nồi chảo và bát đĩa phục chế tại 5D Hàm Long,HeritageObject,,,nhom_noi_chao_va_bat_dia_phuc_che_tai_5d_ham_long,,,,approved
TIME_000057,Cuối tháng 3 năm 1929,Time,,Cuối tháng 03/1929,cuoi_thang_3_nam_1929,,,,approved
TIME_000058,Ngày 25 tháng 11 năm 1959,Time,,25/11/1959|1959-11-25,ngay_25_thang_11_nam_1959,,,,approved
TIME_000059,Ngày 13 tháng 1 năm 1964,Time,,13/01/1964|1964-01-13,ngay_13_thang_1_nam_1964,,,,approved
TIME_000060,Năm 2000,Time,,2000,nam_2000,,,,approved
ORG_000008,Chi bộ Cộng sản 5D Hàm Long,Organization,,Chi bộ Cộng sản đầu tiên ở Việt Nam|Chi bộ 5D Hàm Long,chi_bo_cong_san_5d_ham_long,,,,approved
ROLE_000003,Bí thư Chi bộ Cộng sản 5D Hàm Long,Role,,,bi_thu_chi_bo_cong_san_5d_ham_long,,,,approved
EVENT_000032,Thành lập Chi bộ Cộng sản đầu tiên tại 5D Hàm Long,Event,,,thanh_lap_chi_bo_cong_san_dau_tien_tai_5d_ham_long,,,,approved
VALUE_000049,24 m²,Value,,,24_m,24,m²,area,approved
PLACE_000015,Thành cổ Sơn Tây,Place,,Thành Sơn Tây|Sơn Tây cổ thành,thanh_co_son_tay,,,,approved
ADDRESS_000013,"Cửa Tiền, phố Quang Trung, Sơn Tây, Hà Nội",Address,,,cua_tien_pho_quang_trung_son_tay_ha_noi,,,,approved
LOCATION_000010,Phố Quang Trung (Sơn Tây),Location,,,pho_quang_trung_son_tay,,,,approved
LOCATION_000011,Phố Lê Lợi (Sơn Tây),Location,,,pho_le_loi_son_tay,,,,approved
ARCH_000118,Cửa Tiền Thành cổ Sơn Tây,Architecture,,Cửa Nam Thành cổ Sơn Tây,cua_tien_thanh_co_son_tay,,,,approved
ARCH_000119,Cửa Hậu Thành cổ Sơn Tây,Architecture,,Cửa Bắc Thành cổ Sơn Tây,cua_hau_thanh_co_son_tay,,,,approved
ARCH_000120,Cửa Hữu Thành cổ Sơn Tây,Architecture,,Cửa Tây Thành cổ Sơn Tây,cua_huu_thanh_co_son_tay,,,,approved
ARCH_000121,Cửa Tả Thành cổ Sơn Tây,Architecture,,Cửa Đông Thành cổ Sơn Tây,cua_ta_thanh_co_son_tay,,,,approved
ARCH_000122,Tường thành Thành cổ Sơn Tây,Architecture,,,tuong_thanh_thanh_co_son_tay,,,,approved
ARCH_000123,Hào nước Thành cổ Sơn Tây,Architecture,,,hao_nuoc_thanh_co_son_tay,,,,approved
ARCH_000124,Kỳ đài Thành cổ Sơn Tây,Architecture,,Cột cờ Thành cổ Sơn Tây,ky_dai_thanh_co_son_tay,,,,approved
ARCH_000125,Vọng cung Thành cổ Sơn Tây,Architecture,,,vong_cung_thanh_co_son_tay,,,,approved
ARCH_000126,Đoan môn Thành cổ Sơn Tây,Architecture,,,doan_mon_thanh_co_son_tay,,,,approved
ARCH_000127,Bình phong Thành cổ Sơn Tây,Architecture,,,binh_phong_thanh_co_son_tay,,,,approved
ARCH_000128,Sân lát gạch trước điện Thành cổ Sơn Tây,Architecture,,,san_lat_gach_truoc_dien_thanh_co_son_tay,,,,approved
ARCH_000129,Nhóm bốn giếng nước lịch sử Thành cổ Sơn Tây,Architecture,,,nhom_bon_gieng_nuoc_lich_su_thanh_co_son_tay,,,,approved
ARCH_000130,Khu trưng bày máy bay Thành cổ Sơn Tây,Architecture,,,khu_trung_bay_may_bay_thanh_co_son_tay,,,,approved
HOBJ_000037,Nhóm hai súng thần công tại Thành cổ Sơn Tây,HeritageObject,,,nhom_hai_sung_than_cong_tai_thanh_co_son_tay,,,,approved
HOBJ_000038,Nhóm hai máy bay MiG-21 tại Thành cổ Sơn Tây,HeritageObject,,,nhom_hai_may_bay_mig_21_tai_thanh_co_son_tay,,,,approved
HOBJ_000039,Máy bay Mi-8 tại Thành cổ Sơn Tây,HeritageObject,,,may_bay_mi_8_tai_thanh_co_son_tay,,,,approved
MATERIAL_000009,Đá ong,Material,,,da_ong,,,,approved
ASTYLE_000008,Kiến trúc Vauban,ArchitecturalStyle,,Kiến trúc Vô-băng,kien_truc_vauban,,,,approved
TIME_000061,Năm 1822,Time,,1822,nam_1822,,,,approved
TIME_000062,Ngày 15 tháng 10 năm 1994,Time,,15/10/1994|1994-10-15,ngay_15_thang_10_nam_1994,,,,approved
TIME_000063,Tháng 12 năm 1946,Time,,12/1946|1946-12,thang_12_nam_1946,,,,approved
EVENT_000033,Cuộc họp Chính phủ tại Thành cổ Sơn Tây tháng 12/1946,Event,,,cuoc_hop_chinh_phu_tai_thanh_co_son_tay_thang_12_1946,,,,approved
VALUE_000050,Khoảng 400 m,Value,,,khoang_400_m,400,m,length,approved
VALUE_000051,Khoảng 5 m,Value,,,khoang_5_m,5,m,height,approved
VALUE_000052,6 m,Value,,,6_m,6,m,width,approved
VALUE_000053,4 m,Value,,,4_m,4,m,width,approved
PLACE_000016,Đền Ngọc Sơn,Place,,Ngoc Son Temple,den_ngoc_son,,,,approved
ADDRESS_000014,"Phố Đinh Tiên Hoàng, Hà Nội",Address,,,pho_dinh_tien_hoang_ha_noi,,,,approved
LOCATION_000012,Đảo Ngọc trong Hồ Hoàn Kiếm,Location,,Đảo Ngọc Sơn|Đảo Ngọc,dao_ngoc_trong_ho_hoan_kiem,,,,approved
LOCATION_000013,Phố Đinh Tiên Hoàng,Location,,,pho_dinh_tien_hoang,,,,approved
ARCH_000131,Nghi môn ngoại Đền Ngọc Sơn,Architecture,,,nghi_mon_ngoai_den_ngoc_son,,,,approved
ARCH_000132,Tháp Bút Đền Ngọc Sơn,Architecture,,Tháp Bút bên Hồ Gươm,thap_but_den_ngoc_son,,,,approved
ARCH_000133,Nghi môn nội Đền Ngọc Sơn,Architecture,,,nghi_mon_noi_den_ngoc_son,,,,approved
ARCH_000134,Đài Nghiên Đền Ngọc Sơn,Architecture,,,dai_nghien_den_ngoc_son,,,,approved
ARCH_000135,Cầu Thê Húc Đền Ngọc Sơn,Architecture,,,cau_the_huc_den_ngoc_son,,,,approved
ARCH_000136,Cổng Đắc Nguyệt Đền Ngọc Sơn,Architecture,,Đắc Nguyệt lâu Đền Ngọc Sơn,cong_dac_nguyet_den_ngoc_son,,,,approved
ARCH_000137,Đình Trấn Ba Đền Ngọc Sơn,Architecture,,,dinh_tran_ba_den_ngoc_son,,,,approved
ARCH_000138,Tiền tế Đền Ngọc Sơn,Architecture,,,tien_te_den_ngoc_son,,,,approved
ARCH_000139,Trung đường Đền Ngọc Sơn,Architecture,,,trung_duong_den_ngoc_son,,,,approved
ARCH_000140,Hậu cung Đền Ngọc Sơn,Architecture,,,hau_cung_den_ngoc_son,,,,approved
ARCH_000141,Tả vu Đền Ngọc Sơn,Architecture,,,ta_vu_den_ngoc_son,,,,approved
ARCH_000142,Hữu vu Đền Ngọc Sơn,Architecture,,,huu_vu_den_ngoc_son,,,,approved
ARCH_000143,Nhà kính thư Đền Ngọc Sơn,Architecture,,,nha_kinh_thu_den_ngoc_son,,,,approved
ARCH_000144,Nhà hậu Đền Ngọc Sơn,Architecture,,,nha_hau_den_ngoc_son,,,,approved
PERSON_000039,Nguyễn Văn Siêu,Person,,Phương Đình|Thần Siêu,nguyen_van_sieu,,,,approved
PERSON_000040,Trần Hưng Đạo,Person,,Trần Quốc Tuấn|Hưng Đạo Đại Vương,tran_hung_dao,,,,approved
PERSON_000041,Vũ Tông Phan,Person,,,vu_tong_phan,,,,approved
TIME_000064,Năm 1865,Time,,1865,nam_1865,,,,approved
TIME_000065,Ngày 9 tháng 12 năm 2013,Time,,09/12/2013|2013-12-09,ngay_9_thang_12_nam_2013,,,,approved
ORG_000009,Hội Hướng thiện,Organization,,Hội Hướng Thiện Đền Ngọc Sơn,hoi_huong_thien,,,,approved
HOBJ_000040,Văn bia Bút Tháp chí trên Tháp Bút Đền Ngọc Sơn,HeritageObject,,,van_bia_but_thap_chi_tren_thap_but_den_ngoc_son,,,,approved
HOBJ_000041,Nghiên mực bằng đá tại Đài Nghiên Đền Ngọc Sơn,HeritageObject,,,nghien_muc_bang_da_tai_dai_nghien_den_ngoc_son,,,,approved
HOBJ_000042,Bài minh trên thành nghiên Đài Nghiên Đền Ngọc Sơn,HeritageObject,,,bai_minh_tren_thanh_nghien_dai_nghien_den_ngoc_son,,,,approved
VALUE_000054,5 tầng,Value,,,5_tang,5,tầng,storey_count,approved
VALUE_000055,15 nhịp,Value,,,15_nhip,15,nhịp,span_count,approved
ACTIVITY_000019,"In sách thuốc, kinh và sách luận về tín ngưỡng",Activity,,,in_sach_thuoc_kinh_va_sach_luan_ve_tin_nguong,,,,approved
PLACE_000017,Chùa Một Cột,Place,,Chùa Mật|One Pillar Pagoda,chua_mot_cot,,,,approved
ADDRESS_000015,"Phố Chùa Một Cột, phường Ba Đình, Hà Nội",Address,,,pho_chua_mot_cot_phuong_ba_dinh_ha_noi,,,,approved
LOCATION_000014,Phố Chùa Một Cột,Location,,,pho_chua_mot_cot,,,,approved
LOCATION_000015,Hồ Linh Chiểu tại Chùa Một Cột,Location,,,ho_linh_chieu_tai_chua_mot_cot,,,,approved
ARCH_000145,Liên Hoa Đài Chùa Một Cột,Architecture,,,lien_hoa_dai_chua_mot_cot,,,,approved
ARCH_000146,Cột trụ đá Chùa Một Cột,Architecture,,,cot_tru_da_chua_mot_cot,,,,approved
ARCH_000147,Bộ khung gỗ đỡ đài Chùa Một Cột,Architecture,,,bo_khung_go_do_dai_chua_mot_cot,,,,approved
ARCH_000148,Hệ bốn mái cong Chùa Một Cột,Architecture,,,he_bon_mai_cong_chua_mot_cot,,,,approved
ARCH_000149,Thang xây lên đài Chùa Một Cột,Architecture,,,thang_xay_len_dai_chua_mot_cot,,,,approved
ARCH_000150,Lan can quanh hồ Chùa Một Cột,Architecture,,,lan_can_quanh_ho_chua_mot_cot,,,,approved
ARCH_000151,Tam quan quần thể Diên Hựu Chùa Một Cột,Architecture,,,tam_quan_quan_the_dien_huu_chua_mot_cot,,,,approved
ARCH_000152,Nhà Tam Bảo quần thể Diên Hựu Chùa Một Cột,Architecture,,,nha_tam_bao_quan_the_dien_huu_chua_mot_cot,,,,approved
PERSON_000042,Lý Thái Tông,Person,,Lý Phật Mã|Lý Đức Chính,ly_thai_tong,,,,approved
PERSON_000043,Nguyễn Bá Lăng,Person,,Kiến trúc sư Nguyễn Bá Lăng,nguyen_ba_lang,,,,approved
HOBJ_000043,Tượng Bồ tát Quán Thế Âm tại Chùa Một Cột,HeritageObject,,,tuong_bo_tat_quan_the_am_tai_chua_mot_cot,,,,approved
HOBJ_000044,Biển đề Liên Hoa Đài tại Chùa Một Cột,HeritageObject,,,bien_de_lien_hoa_dai_tai_chua_mot_cot,,,,approved
HOBJ_000045,Khám thờ sơn son thếp vàng tại Chùa Một Cột,HeritageObject,,,kham_tho_son_son_thep_vang_tai_chua_mot_cot,,,,approved
TIME_000066,Năm 1049,Time,,1049,nam_1049,,,,approved
TIME_000067,Tháng 4 năm 1955,Time,,04/1955|1955-04,thang_4_nam_1955,,,,approved
TIME_000068,Năm 1962,Time,,1962,nam_1962,,,,approved
TIME_000069,Năm 1105,Time,,1105,nam_1105,,,,approved
EVENT_000034,Khởi dựng quần thể Diên Hựu – Chùa Một Cột năm 1049,Event,,,khoi_dung_quan_the_dien_huu_chua_mot_cot_nam_1049,,,,approved
EVENT_000035,Hoàn thành dựng lại Liên Hoa Đài năm 1955,Event,,,hoan_thanh_dung_lai_lien_hoa_dai_nam_1955,,,,approved
EVENT_000036,Lý Nhân Tông tu bổ mở rộng quần thể Diên Hựu năm 1105,Event,,,ly_nhan_tong_tu_bo_mo_rong_quan_the_dien_huu_nam_1105,,,,approved
VALUE_000056,"1,2 m",Value,,,1_2_m,1.2,m,diameter,approved
VALUE_000057,2 khối đá,Value,,,2_khoi_da,2,khối,block_count,approved
VALUE_000058,4 mái,Value,,,4_mai,4,mái,roof_count,approved
MATERIAL_000010,Ngói ta,Material,,,ngoi_ta,,,,approved
ACTIVITY_000020,Cầu bình an,Activity,,,cau_binh_an,,,,approved
ASTYLE_000009,Kiến trúc hình hoa sen trên một cột,ArchitecturalStyle,,,kien_truc_hinh_hoa_sen_tren_mot_cot,,,,approved
PLACE_000018,Chùa Trấn Quốc,Place,,Trấn Quốc Tự|Chùa Khai Quốc|Chùa An Quốc|Chùa Trấn Bắc,chua_tran_quoc,,,,approved
ADDRESS_000016,"Số 30 đường Thanh Niên, phường Tây Hồ, Hà Nội",Address,,,so_30_duong_thanh_nien_phuong_tay_ho_ha_noi,,,,approved
LOCATION_000016,Đường Thanh Niên,Location,,,duong_thanh_nien,,,,approved
PLACE_000019,Hồ Tây,Place,,West Lake,ho_tay,,,,approved
LOCATION_000017,Bán đảo Kim Ngư ở Hồ Tây,Location,,Đảo Cá Vàng Hồ Tây|Đảo Kim Ngưu Hồ Tây,ban_dao_kim_ngu_o_ho_tay,,,,approved
ARCH_000153,Tiền đường Chùa Trấn Quốc,Architecture,,,tien_duong_chua_tran_quoc,,,,approved
ARCH_000154,Nhà thiêu hương Chùa Trấn Quốc,Architecture,,,nha_thieu_huong_chua_tran_quoc,,,,approved
ARCH_000155,Thượng điện Chùa Trấn Quốc,Architecture,,,thuong_dien_chua_tran_quoc,,,,approved
ARCH_000156,Hành lang tả Chùa Trấn Quốc,Architecture,,,hanh_lang_ta_chua_tran_quoc,,,,approved
ARCH_000157,Hành lang hữu Chùa Trấn Quốc,Architecture,,,hanh_lang_huu_chua_tran_quoc,,,,approved
ARCH_000158,Gác chuông Chùa Trấn Quốc,Architecture,,,gac_chuong_chua_tran_quoc,,,,approved
ARCH_000159,Nhà Tổ Chùa Trấn Quốc,Architecture,,,nha_to_chua_tran_quoc,,,,approved
ARCH_000160,Nhà bia Chùa Trấn Quốc,Architecture,,,nha_bia_chua_tran_quoc,,,,approved
ARCH_000161,Bảo tháp Lục Độ Đài Sen Chùa Trấn Quốc,Architecture,,,bao_thap_luc_do_dai_sen_chua_tran_quoc,,,,approved
ARCH_000162,Vườn tháp Chùa Trấn Quốc,Architecture,,,vuon_thap_chua_tran_quoc,,,,approved
ARCH_000163,Đài sen Cửu Phẩm Liên Hoa Chùa Trấn Quốc,Architecture,,,dai_sen_cuu_pham_lien_hoa_chua_tran_quoc,,,,approved
HOBJ_000046,Tượng Thích Ca nhập Niết Bàn Chùa Trấn Quốc,HeritageObject,,,tuong_thich_ca_nhap_niet_ban_chua_tran_quoc,,,,approved
HOBJ_000047,Bia năm 1639 Chùa Trấn Quốc,HeritageObject,,,bia_nam_1639_chua_tran_quoc,,,,approved
HOBJ_000048,Bia năm 1815 Chùa Trấn Quốc,HeritageObject,,,bia_nam_1815_chua_tran_quoc,,,,approved
HOBJ_000049,Nhóm 66 tượng A Di Đà tại Bảo tháp Chùa Trấn Quốc,HeritageObject,,,nhom_66_tuong_a_di_da_tai_bao_thap_chua_tran_quoc,,,,approved
PERSON_000044,Nguyễn Xuân Chính,Person,,Nguyễn Xuân Chinh,nguyen_xuan_chinh,,,,approved
PERSON_000045,Phạm Quý Thích,Person,,Phạm Lập Trai,pham_quy_thich,,,,approved
TIME_000070,Thế kỷ VI,Time,,Thế kỷ 6,the_ky_vi,,,,approved
TIME_000071,Năm 1615,Time,,1615,nam_1615,,,,approved
TIME_000072,Năm 1815,Time,,1815,nam_1815,,,,approved
TIME_000073,Năm 1998,Time,,1998,nam_1998,,,,approved
EVENT_000037,Dời Chùa Trấn Quốc từ bờ sông Hồng vào Hồ Tây năm 1615,Event,,,doi_chua_tran_quoc_tu_bo_song_hong_vao_ho_tay_nam_1615,,,,approved
VALUE_000059,11 tầng,Value,,,11_tang,11,tầng,storey_count,approved
VALUE_000060,15 m,Value,,,15_m,15,m,height,approved
VALUE_000061,9 tầng,Value,,,9_tang,9,tầng,tier_count,approved
PLACE_000020,Đền Quán Thánh,Place,,Trấn Vũ Quán|Chân Vũ Quán|Đền Trấn Vũ|Đền Chân Vũ,den_quan_thanh,,,,approved
ADDRESS_000017,"Số 194 phố Quán Thánh, phường Ba Đình, Hà Nội",Address,,,so_194_pho_quan_thanh_phuong_ba_dinh_ha_noi,,,,approved
LOCATION_000018,Phố Quán Thánh,Location,,,pho_quan_thanh,,,,approved
ARCH_000164,Tam quan Đền Quán Thánh,Architecture,,,tam_quan_den_quan_thanh,,,,approved
ARCH_000165,Sân trước Đền Quán Thánh,Architecture,,,san_truoc_den_quan_thanh,,,,approved
ARCH_000166,Tiền tế Đền Quán Thánh,Architecture,,,tien_te_den_quan_thanh,,,,approved
ARCH_000167,Trung tế Đền Quán Thánh,Architecture,,,trung_te_den_quan_thanh,,,,approved
ARCH_000168,Hậu cung Đền Quán Thánh,Architecture,,,hau_cung_den_quan_thanh,,,,approved
ARCH_000169,Nghi môn tứ trụ Đền Quán Thánh,Architecture,,,nghi_mon_tu_tru_den_quan_thanh,,,,approved
HOBJ_000050,Tượng Huyền Thiên Trấn Vũ Đền Quán Thánh,HeritageObject,,,tuong_huyen_thien_tran_vu_den_quan_thanh,,,,approved
HOBJ_000051,Chuông đồng tại tam quan Đền Quán Thánh,HeritageObject,,,chuong_dong_tai_tam_quan_den_quan_thanh,,,,approved
HOBJ_000052,Bia trùng tu quán Trấn Vũ năm 1857 Đền Quán Thánh,HeritageObject,,,bia_trung_tu_quan_tran_vu_nam_1857_den_quan_thanh,,,,approved
HOBJ_000053,Bia quán Chân Vũ năm 1893 Đền Quán Thánh,HeritageObject,,,bia_quan_chan_vu_nam_1893_den_quan_thanh,,,,approved
HOBJ_000054,Biển đồng Đề Chân Vũ quán năm 1842 Đền Quán Thánh,HeritageObject,,,bien_dong_de_chan_vu_quan_nam_1842_den_quan_thanh,,,,approved
PERSON_000046,Thiệu Trị,Person,,Nguyễn Phúc Miên Tông,thieu_tri,,,,approved
PERSON_000047,Lê Huy Vĩnh,Person,,Lê Huy Vinh,le_huy_vinh,,,,approved
PERSON_000048,Hoàng Cao Khải,Person,,Thái Xuyên,hoang_cao_khai,,,,approved
TIME_000074,Năm 1618,Time,,1618,nam_1618,,,,approved
TIME_000075,Năm 1677,Time,,1677,nam_1677,,,,approved
TIME_000076,Năm 1768,Time,,1768,nam_1768,,,,approved
TIME_000077,Năm 1836,Time,,1836,nam_1836,,,,approved
TIME_000078,Năm 1843,Time,,1843,nam_1843,,,,approved
TIME_000079,Năm 1893,Time,,1893,nam_1893,,,,approved
TIME_000080,Năm 1941,Time,,1941,nam_1941,,,,approved
TIME_000081,Thế kỷ XI,Time,,Thế kỷ 11,the_ky_xi,,,,approved
TIME_000082,Ngày 18 tháng 1 năm 2022,Time,,18/01/2022|2022-01-18,ngay_18_thang_1_nam_2022,,,,approved
TIME_000083,Ngày 22 tháng 12 năm 2016,Time,,22/12/2016|2016-12-22,ngay_22_thang_12_nam_2016,,,,approved
MATERIAL_000011,Đồng,Material,,,dong,,,,approved
ACTIVITY_000021,Thờ Huyền Thiên Trấn Vũ,Activity,,,tho_huyen_thien_tran_vu,,,,approved
ACTIVITY_000022,Lễ hội truyền thống Đền Quán Thánh,Activity,,Hội đền Quán Thánh,le_hoi_truyen_thong_den_quan_thanh,,,,approved
PLACE_000021,Phủ Tây Hồ,Place,,,phu_tay_ho,,,,approved
ADDRESS_000018,"Số 71 ngõ 50 Đặng Thai Mai, phường Tây Hồ, Hà Nội",Address,,,so_71_ngo_50_dang_thai_mai_phuong_tay_ho_ha_noi,,,,approved
LOCATION_000019,Phố Đặng Thai Mai,Location,,Đường Đặng Thai Mai,pho_dang_thai_mai,,,,approved
LOCATION_000020,Doi đất đặt Phủ Tây Hồ,Location,,Bán đảo Phủ Tây Hồ,doi_dat_dat_phu_tay_ho,,,,approved
ADMIN_000008,Phường Tây Hồ,AdministrativeArea,ward,,phuong_tay_ho,,,,approved
ARCH_000170,Phủ chính Phủ Tây Hồ,Architecture,,,phu_chinh_phu_tay_ho,,,,approved
ARCH_000171,Tiền tế Phủ Tây Hồ,Architecture,,,tien_te_phu_tay_ho,,,,approved
ARCH_000172,Trung tế Phủ Tây Hồ,Architecture,,,trung_te_phu_tay_ho,,,,approved
ARCH_000173,Hậu cung Phủ Tây Hồ,Architecture,,,hau_cung_phu_tay_ho,,,,approved
ARCH_000174,Điện Sơn Trang Phủ Tây Hồ,Architecture,,,dien_son_trang_phu_tay_ho,,,,approved
ARCH_000175,Tam quan Phủ Tây Hồ,Architecture,,,tam_quan_phu_tay_ho,,,,approved
ARCH_000176,Phương đình Phủ Tây Hồ,Architecture,,,phuong_dinh_phu_tay_ho,,,,approved
ARCH_000177,Lầu Cô Phủ Tây Hồ,Architecture,,,lau_co_phu_tay_ho,,,,approved
ARCH_000178,Lầu Cậu Phủ Tây Hồ,Architecture,,,lau_cau_phu_tay_ho,,,,approved
HOBJ_000055,Nhóm bài vị Phủ Tây Hồ,HeritageObject,,,nhom_bai_vi_phu_tay_ho,,,,approved
HOBJ_000056,Nhóm bát hương Phủ Tây Hồ,HeritageObject,,,nhom_bat_huong_phu_tay_ho,,,,approved
HOBJ_000057,Nhóm chuông Phủ Tây Hồ,HeritageObject,,,nhom_chuong_phu_tay_ho,,,,approved
HOBJ_000058,Kiệu bát cống Phủ Tây Hồ,HeritageObject,,,kieu_bat_cong_phu_tay_ho,,,,approved
HOBJ_000059,Tượng Ngọc Hoàng Phủ Tây Hồ,HeritageObject,,,tuong_ngoc_hoang_phu_tay_ho,,,,approved
HOBJ_000060,Tượng Nam Tào Phủ Tây Hồ,HeritageObject,,,tuong_nam_tao_phu_tay_ho,,,,approved
HOBJ_000061,Tượng Bắc Đẩu Phủ Tây Hồ,HeritageObject,,,tuong_bac_dau_phu_tay_ho,,,,approved
HOBJ_000062,Tượng Mẫu Thượng Ngàn Phủ Tây Hồ,HeritageObject,,,tuong_mau_thuong_ngan_phu_tay_ho,,,,approved
TIME_000084,Ngày 13 tháng 2 năm 1996,Time,,13/02/1996|1996-02-13,ngay_13_thang_2_nam_1996,,,,approved
TIME_000085,Năm 2006,Time,,2006,nam_2006,,,,approved
MATERIAL_000012,Bê tông,Material,,,be_tong,,,,approved
ASTYLE_000010,Bố cục chữ tam,ArchitecturalStyle,,,bo_cuc_chu_tam,,,,approved
ACTIVITY_000023,Thờ Mẫu,Activity,,Thực hành tín ngưỡng thờ Mẫu,tho_mau,,,,approved
ACTIVITY_000024,Lễ hội Phủ Tây Hồ,Activity,,,le_hoi_phu_tay_ho,,,,approved
HOBJ_000063,Hoành phi Mẫu nghi thiên hạ Phủ Tây Hồ,HeritageObject,,,hoanh_phi_mau_nghi_thien_ha_phu_tay_ho,,,,approved
HSTATUS_000006,Di tích nghệ thuật cấp quốc gia,HeritageStatus,,,di_tich_nghe_thuat_cap_quoc_gia,,,,approved
PLACE_000022,Nhà Thờ Lớn Hà Nội,Place,,Nhà thờ Chính Tòa Thánh Giu-se|Nhà thờ Chính tòa Hà Nội|St. Joseph's Cathedral Hanoi|Nhà thờ Thánh Giuse Hà Nội,nha_tho_lon_ha_noi,,,,approved
ADDRESS_000019,"Số 40 phố Nhà Chung, phường Hoàn Kiếm, Hà Nội",Address,,,so_40_pho_nha_chung_phuong_hoan_kiem_ha_noi,,,,approved
LOCATION_000021,Phố Nhà Chung,Location,,,pho_nha_chung,,,,approved
CATEGORY_000003,Công trình tôn giáo Công giáo,TourismCategory,,Nhà thờ Công giáo|Cơ sở Công giáo,cong_trinh_ton_giao_cong_giao,,,,approved
ARCH_000179,Mặt đứng chính Nhà Thờ Lớn Hà Nội,Architecture,,,mat_dung_chinh_nha_tho_lon_ha_noi,,,,approved
ARCH_000180,Lòng nhà thờ Nhà Thờ Lớn Hà Nội,Architecture,,,long_nha_tho_nha_tho_lon_ha_noi,,,,approved
ARCH_000181,Cung thánh Nhà Thờ Lớn Hà Nội,Architecture,,,cung_thanh_nha_tho_lon_ha_noi,,,,approved
ARCH_000182,Phòng thánh Nhà Thờ Lớn Hà Nội,Architecture,,,phong_thanh_nha_tho_lon_ha_noi,,,,approved
ARCH_000183,Cặp tháp chuông Nhà Thờ Lớn Hà Nội,Architecture,,,cap_thap_chuong_nha_tho_lon_ha_noi,,,,approved
ARCH_000184,Hệ mái vòm uốn cong Nhà Thờ Lớn Hà Nội,Architecture,,,he_mai_vom_uon_cong_nha_tho_lon_ha_noi,,,,approved
ARCH_000185,Bàn thờ Đức Mẹ Nhà Thờ Lớn Hà Nội,Architecture,,,ban_tho_duc_me_nha_tho_lon_ha_noi,,,,approved
ARCH_000186,Bàn thờ Trái Tim Nhà Thờ Lớn Hà Nội,Architecture,,,ban_tho_trai_tim_nha_tho_lon_ha_noi,,,,approved
HOBJ_000064,Bộ năm quả chuông Nhà Thờ Lớn Hà Nội,HeritageObject,,,bo_nam_qua_chuong_nha_tho_lon_ha_noi,,,,approved
HOBJ_000065,Đồng hồ ba mặt Nhà Thờ Lớn Hà Nội,HeritageObject,,,dong_ho_ba_mat_nha_tho_lon_ha_noi,,,,approved
HOBJ_000066,Nhóm tranh kính màu Nhà Thờ Lớn Hà Nội,HeritageObject,,,nhom_tranh_kinh_mau_nha_tho_lon_ha_noi,,,,approved
HOBJ_000067,Nhóm màn gỗ chạm Nhà Thờ Lớn Hà Nội,HeritageObject,,,nhom_man_go_cham_nha_tho_lon_ha_noi,,,,approved
HOBJ_000068,Đại phong cầm Nhà Thờ Lớn Hà Nội,HeritageObject,,,dai_phong_cam_nha_tho_lon_ha_noi,,,,approved
PERSON_000049,Paul-François Puginier,Person,,Đức cha Puginier|Đức cha Puginier Phước,paul_francois_puginier,,,,approved
ORG_000010,Tổng Giáo phận Hà Nội,Organization,,Tổng Giáo phận Công giáo Hà Nội|Archdiocese of Hanoi,tong_giao_phan_ha_noi,,,,approved
TIME_000086,Giai đoạn 1882–1886,Time,,1882-1886,giai_doan_18821886,,,,approved
TIME_000087,Ngày 24 tháng 12 năm 1886,Time,,24/12/1886|1886-12-24,ngay_24_thang_12_nam_1886,,,,approved
TIME_000088,Ngày 23 tháng 12 năm 1887,Time,,23/12/1887|1887-12-23,ngay_23_thang_12_nam_1887,,,,approved
TIME_000089,Ngày 3 tháng 12 năm 1924,Time,,03/12/1924|1924-12-03,ngay_3_thang_12_nam_1924,,,,approved
TIME_000090,Năm 1999,Time,,1999,nam_1999,,,,approved
TIME_000091,Giai đoạn 2013–2014,Time,,2013-2014,giai_doan_20132014,,,,approved
TIME_000092,Năm 2018,Time,,2018,nam_2018,,,,approved
